# 套利信号 Top 15
排名,市场名称,出现次数,最高利润%,链接

# 大额交易 Top 15
排名,市场名称,交易次数,链接

# 订单簿失衡 Top 15
排名,市场名称,失衡次数,链接

# 聪明钱 Top 15
排名,市场名称,信号次数,链接

# 新市场 Top 15
排名,市场名称,出现次数,链接

# 综合热门市场 Top 15
排名,市场名称,套利,大额,订单簿,聪明钱,总计,链接

# 活跃时段分布 (本地时间)
9,"Toledo Rockets vs. Massachusetts Minutemen",999,0,https://polymarket.com/event/cbb-toledo-umass-2026-01-20
10,"Will Free Guy gross more than $20M domestically on opening weekend?",100,0,https://polymarket.com/event/will-free-guy-gross-more-than-20m-domestically-on-opening-weekend
11,"Will the New York Islanders make the NHL Playoffs?",999,0,https://polymarket.com/event/which-teams-will-make-the-nhl-playoffs
12,"Will a Category 5 Hurricane Make Landfall in the Lower 48 States Before November 1?",999,0,https://polymarket.com/event/will-a-category-5-hurricane-make-landfall-in-the-lower-48-states-before-november-1
13,"Will ""LOVE YOU TOO - Ledisi"" win Best Traditional R&B Performance at the 68th annual GRAMMY Awards?",100,0,https://polymarket.com/event/grammys-best-traditional-rb-performance-winner
14,"Will box office sales be higher than $200 million in the first quarter of 2021?",999,0,https://polymarket.com/event/will-box-office-sales-be-higher-than-200-million-in-the-first-quarter-of-2021
15,"NBA: Will the Mavericks beat the Wizards by more than 6.5 points in their November 27th matchup?",999,0,https://polymarket.com/event/nba-will-the-mavericks-beat-the-wizards-by-more-than-6pt5-points-in-their-november-27th-matchup

# 24h涨幅 Top 15
排名,市场名称,涨幅%,当前价格,链接
1,"Will Real Sociedad de Fútbol win on 2026-01-18?",82.5,1,https://polymarket.com/event/lal-rso-bar-2026-01-18
2,"Hornets vs. Nuggets",56.0,1,https://polymarket.com/event/nba-cha-den-2026-01-18
3,"Trail Blazers vs. Kings",55.5,1,https://polymarket.com/event/nba-por-sac-2026-01-18
4,"Spread: Patriots (-3.5)",52.4,1,https://polymarket.com/event/nfl-hou-ne-2026-01-18
5,"Rams vs. Bears",34.4,1,https://polymarket.com/event/nfl-la-chi-2026-01-18
6,"Will Club Atlético de Madrid win on 2026-01-18?",27.5,1,https://polymarket.com/event/lal-mad-ala-2026-01-18
7,"Will Trump say ""Unbelievable"" or ""Fantastic"" or ""Incredible"" 10+ times during Panthers visit?",0.1,1,https://polymarket.com/event/what-will-trump-say-during-panthers-visit-on-january-15
8,"Fed decreases interest rates by 50+ bps after January 2026 meeting?",-0.1,0.0025,https://polymarket.com/event/fed-decision-in-january
9,"Will André Ventura win the 2026 Portugal presidential election?",-0.4,0.0475,https://polymarket.com/event/portugal-presidential-election
10,"Will Trump acquire Greenland before 2027?",-1.0,0.205,https://polymarket.com/event/will-trump-acquire-greenland-before-2027
11,"Will Senegal win on 2026-01-18?",-24.4,0,https://polymarket.com/event/acn-sen-mar-2026-01-18
12,"Texans vs. Patriots",-37.5,0,https://polymarket.com/event/nfl-hou-ne-2026-01-18
13,"Senators vs. Red Wings",-43.5,0,https://polymarket.com/event/nhl-ott-det-2026-01-18
14,"Raptors vs. Lakers",-47.4,0,https://polymarket.com/event/nba-tor-lal-2026-01-18
15,"Spread: Rams (-3.5)",-51.4,0,https://polymarket.com/event/nfl-la-chi-2026-01-18

# 24h跌幅 Top 15
排名,市场名称,跌幅%,当前价格,链接
1,"Will FC Barcelona win on 2026-01-18?",-61.5,0,https://polymarket.com/event/lal-rso-bar-2026-01-18
2,"Magic vs. Grizzlies",-60.5,0,https://polymarket.com/event/nba-orl-mem-2026-01-18
3,"Will Stade Rennais FC 1901 win on 2026-01-18?",-59.5,0,https://polymarket.com/event/fl1-ren-hac-2026-01-18
4,"Will Aston Villa FC win on 2026-01-18?",-58.5,0,https://polymarket.com/event/epl-ast-eve-2026-01-18
